,youtube_id,original_label,normalized_label
1731,Dd-FAyHdpxI,debunking,-1.0
1732,IwJzsE8CvzQ,debunking,-1.0
1733,ecfqbWCiZSA,neutral,0.0
1734,hLPPE3_DVCw,debunking,-1.0
1735,b22HKFMIfWo,neutral,0.0
1736,Da-2h2B4faU,not about misinfo,0.0
1737,PaErPyEnDvk,not about misinfo,0.0
1738,qZWPBKULkdQ,not about misinfo,0.0
1739,NOEBVWc8crI,not about misinfo,0.0
1740,3mnSDifDSxQ,not about misinfo,0.0
1741,HaFaf7vbgpE,not about misinfo,0.0
1742,XGRE_7yz_kM,neutral,0.0
1743,Da8-QfGemgo,not about misinfo,0.0
1744,QMWlRWnAZH8,not about misinfo,0.0
1745,Sbp_EeBk-As,not about misinfo,0.0
1746,iYZbQIXoVMY,debunking,-1.0
1747,uSTdUqgIdyk,not about misinfo,0.0
1748,06bvdFK3vVU,debunking,-1.0
1749,L0zVJmsz5ww,debunking,-1.0
1750,bIAF7kBbGKk,not about misinfo,0.0
1751,umo6pMCkcXs,debunking,-1.0
1752,LqTjYAQunyQ,not about misinfo,0.0
1753,SZ8UWobHA3M,not about misinfo,0.0
1754,3y0nHhFGXDo,debunking,-1.0
1755,0_YJToyOp_4,not about misinfo,0.0
1756,AQl8h7Aa75s,debunking,-1.0
1757,NMBNZspmn7I,not about misinfo,0.0
1758,tWG15lJd480,promoting,1.0
1759,5KO6mWHvVks,not about misinfo,0.0
1760,r2zlL-8CCYM,promoting,1.0
1761,pL1b9khYH5Y,debunking,-1.0
1762,wtEN35HAkeo,promoting,1.0
1763,WlQH3MHhm0Y,not about misinfo,0.0
1764,qwbIu2PzCRs,debunking,-1.0
1765,Htf0XR6W9WQ,not about misinfo,0.0
1766,ELHOXi2t3lk,not about misinfo,0.0
1767,KyD8VIK032o,debunking,-1.0
1768,CHjVz6nHh7Y,not about misinfo,0.0
1769,QcUey-DVYjk,debunking,-1.0
1770,YaPa4esJJx4,debunking,-1.0
1771,T-xMCFOwllE,not about misinfo,0.0
1772,jjy-eqWM38g,not about misinfo,0.0
1773,h667P20VFO4,not about misinfo,0.0
1774,7VZNGgDjsMo,not about misinfo,0.0
1775,X_9cyPIvdyo,not about misinfo,0.0
1776,aR5N2Jl8k14,not about misinfo,0.0
1777,_ZDEWVJan0s,not about misinfo,0.0
1778,UwsrzCVZAb8,not about misinfo,0.0
1779,yqc9zX04DXs,not about misinfo,0.0
1780,SGJ5cZnoodY,not about misinfo,0.0
1781,qaIghx4QRN4,not about misinfo,0.0
1782,oYp5XuGYqqY,not about misinfo,0.0
1783,GnZ3dogED7w,debunking,-1.0
1784,ieUvzy6rnnw,debunking,-1.0
1785,BpH9Lv8QYjc,debunking,-1.0
1786,dsCjRjA4O7Y,not about misinfo,0.0
1787,mxhxL1LzKww,debunking,-1.0
1788,4xIQGbYur9Q,not about misinfo,0.0
1789,j5cLEbCtz4g,not about misinfo,0.0
1790,_bHqBy92iGM,debunking,-1.0
1791,IJhgZBn-LHg,neutral,0.0
1792,KlWpFLfLFBI,debunking,-1.0
1793,_NgiK7uf7D8,not about misinfo,0.0
1794,cnc_X-oDWsE,neutral,0.0
1795,X_m1mPtYzTk,debunking,-1.0
1796,POVfKYxEOJw,not about misinfo,0.0
1797,-Wfu0GR-mE8,not about misinfo,0.0
1798,1nZZtKuWY5E,debunking,-1.0
1799,kDZne1Nz7n8,not about misinfo,0.0
1800,tq6be-CZJ3w,not about misinfo,0.0
1801,1Jj-sJ78O6M,not about misinfo,0.0
1802,OxVXHuSkJKc,promoting,1.0
1803,ICj41bK3-7Q,promoting,1.0
1804,z7667jwwX00,not about misinfo,0.0
1805,vl802lHAk5Y,not about misinfo,0.0
1806,r9PeYPHdpNo,not about misinfo,0.0
1807,g7DpYWR8vqA,not about misinfo,0.0
1808,pOEbUUS4APk,not about misinfo,0.0
1809,QQn8X4FbpTM,not about misinfo,0.0
1810,um2Q9aUecy0,not about misinfo,0.0
1811,pL4FYXj0qQQ,not about misinfo,0.0
1812,7MFKy7DJsCY,not about misinfo,0.0
1813,E3aNbNxKS6s,not about misinfo,0.0
1814,3JE_KMfuEWk,debunking,-1.0
1815,2HvUtfqpLd0,other,
1816,CQGjNu6Inak,not about misinfo,0.0
1817,V1RPi2MYptM,not about misinfo,0.0
1818,53vLQnuV9FY,not about misinfo,0.0
1819,5eqPpc0nL6o,not about misinfo,0.0
1820,M_IynEEZvxw,not about misinfo,0.0
1821,KsDGDzwuQ-I,not about misinfo,0.0
1822,8mve0UoSxTo,not about misinfo,0.0
1823,UM82qxxskZE,not about misinfo,0.0
1824,qxtOV4Ng4K4,neutral,0.0
1825,4mK10v0H3YA,not about misinfo,0.0
1826,su-fmoZUkF8,debunking,-1.0
1827,2_p2ELD7npw,not about misinfo,0.0
1828,E52EV2FPT2I,not about misinfo,0.0
1829,FrWZn-HdGB4,not about misinfo,0.0
1830,enSXh4YY9Ws,not about misinfo,0.0
1831,YkS1U5lfSRw,not about misinfo,0.0
1832,TSiG71hOj9A,neutral,0.0
1833,mYB1JP-gfLE,debunking,-1.0
1834,VrKW58MS12g,not about misinfo,0.0
1835,kHy1j4LiyGQ,not about misinfo,0.0
1836,xM9S4QiEHEY,debunking,-1.0
1837,DelofzqFFm8,not about misinfo,0.0
1838,p9e8qNNe3L0,debunking,-1.0
1839,3QWatKc-8JE,not about misinfo,0.0
1840,YSAz-Ot3Mco,debunking,-1.0
1841,H0bA72fjHMQ,not about misinfo,0.0
1842,z6kgvhG3AkI,neutral,0.0
1843,tC5RalYWZ5Y,debunking,-1.0
1844,a3bOL8j3ypQ,not about misinfo,0.0
1845,q0mljE9K-gY,not about misinfo,0.0
1846,ae4OigBcEiU,debunking,-1.0
1847,kzjIKqO5ILI,not about misinfo,0.0
1848,qG0RLz1Y12I,not about misinfo,0.0
1849,1gHbwT_R9t0,neutral,0.0
1850,5c-fH8zKebg,not about misinfo,0.0
1851,8HYMb3MgQRg,debunking,-1.0
1852,MoHiMaZek3U,not about misinfo,0.0
1853,68YuU2tStoU,debunking,-1.0
1854,uYKLCcIWyiA,not about misinfo,0.0
1855,syVP6zDZN7I,debunking,-1.0
1856,Yi7DD6NCGrI,promoting,1.0
1857,qx2IsmrCs3c,not about misinfo,0.0
1858,icwDF8wRgF4,debunking,-1.0
1859,sbYX4Lur4Yc,not about misinfo,0.0
1860,BWYIgqMEE2o,not about misinfo,0.0
1861,Wo6OO992ywI,not about misinfo,0.0
1862,BV_DkQCNfu4,not about misinfo,0.0
1863,h9MS9i-CdfY,debunking,-1.0
1864,LrrNu_m_9K4,not about misinfo,0.0
1865,JLKIUnApa5o,promoting,1.0
1866,MMNSTyjKkrU,not about misinfo,0.0
1867,b2d8u2QyvAo,not about misinfo,0.0
1868,n8ncOf82ZJ0,not about misinfo,0.0
1869,q1O11kP6x1k,not about misinfo,0.0
1870,pQ9VBLLprpo,not about misinfo,0.0
1871,gHhs7UMuwkc,not about misinfo,0.0
1872,DPPnrDdNoUU,not about misinfo,0.0
1873,jhnKBKZvb_U,not about misinfo,0.0
1874,fV07SJz1YXI,not about misinfo,0.0
1875,7f9d7XZu8UQ,not about misinfo,0.0
1876,T9q-v4lBGuw,debunking,-1.0
1877,2SxXjN7WT90,not about misinfo,0.0
1878,gTPY8Q0raU4,not about misinfo,0.0
1879,-_qpzFlpgpo,not about misinfo,0.0
1880,CmtH3nIlELc,not about misinfo,0.0
1881,n9bYHwp_xnU,debunking,-1.0
1882,TdjAJeUy0zM,neutral,0.0
1883,6O8ji46VBK0,not about misinfo,0.0
1884,5oyFRoxuf4g,not about misinfo,0.0
1885,Unzc731iCUY,not about misinfo,0.0
1886,R7oyZGW99os,promoting,1.0
1887,jT9OcNYhWTc,promoting,1.0
1888,cL2O-MyvtPs,not about misinfo,0.0
1889,Xc4xYacTu-E,debunking,-1.0
1890,RzJ4GoXk6qw,not about misinfo,0.0
1891,tAZTQPgt9Zc,not about misinfo,0.0
1892,JkaxUblCGz0,not about misinfo,0.0
1893,ggwX_uZW3i4,not about misinfo,0.0
1894,rStsx8SGsPc,not about misinfo,0.0
1895,y5x-KjBME_E,not about misinfo,0.0
1896,S9HdPi9Ikhk,debunking,-1.0
1897,2gFsOoKAHZg,debunking,-1.0
1898,NPic_MsN-y8,not about misinfo,0.0
1899,3qMemn__kK8,not about misinfo,0.0
1900,ORvK0_7oQn0,not about misinfo,0.0
1901,xq_kI2xpsJw,not about misinfo,0.0
1902,kTol09RwS6A,not about misinfo,0.0
1903,753in88nz2w,promoting,1.0
1904,szxheS6MmFE,promoting,1.0
1905,I0gI24pufUA,promoting,1.0
1906,igoizIP7f-g,promoting,1.0
1907,Va_C_ceDaFk,not about misinfo,0.0
1908,pq_aV5hy7Bc,not about misinfo,0.0
1909,-FuJ5mOV6Vg,promoting,1.0
1910,kT9GqvgipOQ,not about misinfo,0.0
1911,fkd3BVM7b94,not about misinfo,0.0
1912,6RDffMCAujg,not about misinfo,0.0
1913,hFjQBv3p7gI,not about misinfo,0.0
1914,NGEndcJQhcQ,not about misinfo,0.0
1915,WK5YXZIIEKU,not about misinfo,0.0
1916,WoJcvjhbJ70,debunking,-1.0
1917,0_hFabF1Fjw,promoting,1.0
1918,Vi6fjs_8Yx8,not about misinfo,0.0
1919,kIID5FDi2JQ,debunking,-1.0
1920,tepOs-KWxLE,not about misinfo,0.0
1921,6_-jtyhAVTc,debunking,-1.0
1922,S7SQoQj9868,not about misinfo,0.0
1923,TwaIQy0VQso,not about misinfo,0.0
1924,DtwD-c9hn58,not about misinfo,0.0
1925,1wAaI_6b9JE,not about misinfo,0.0
1926,N-NTXoYTvao,not about misinfo,0.0
1927,C4T6KTzL7ww,promoting,1.0
1928,4KRZQQ_eICo,not about misinfo,0.0
1929,4x2ZrklQQYU,debunking,-1.0
1930,q_T7L8rt1Ec,debunking,-1.0
1931,d4EgbgTm0Bg,not about misinfo,0.0
1932,4RGizqsLumo,not about misinfo,0.0
1933,6q1RH8A3O3c,not about misinfo,0.0
1934,WUtAxUQjwB4,not about misinfo,0.0
1935,tFgF1JPNR5E,not about misinfo,0.0
1936,dn7nksxsYUA,promoting,1.0
1937,6l5NjCJvbGA,promoting,1.0
1938,NsmH0PkNS8w,promoting,1.0
1939,0JBdedLx-GI,not about misinfo,0.0
1940,lKVMKFnQc0w,not about misinfo,0.0
1941,Js-CxhYO590,not about misinfo,0.0
1942,2s4TqVAbfz4,not about misinfo,0.0
1943,oB8LlILAo40,not about misinfo,0.0
1944,ep-XjUZdcRY,debunking,-1.0
1945,k8l2fdpbNh0,not about misinfo,0.0
1946,Q6mjluqgvZ0,not about misinfo,0.0
1947,XRr1kaXKBsU,debunking,-1.0
1948,9eKbIvgIdtU,not about misinfo,0.0
1949,kF4ju6j6aLE,not about misinfo,0.0
1950,dBwNadry-TU,not about misinfo,0.0
1951,dXOLJOnLKDg,debunking,-1.0
1952,dq37f5LUJgc,not about misinfo,0.0
1953,2AzFd3KdHCI,not about misinfo,0.0
1954,03_Tby_ICCw,debunking,-1.0
1955,g25bL6qMTRQ,debunking,-1.0
1956,bqSvJHQRQZ8,not about misinfo,0.0
1957,PwJONQVnb8M,not about misinfo,0.0
1958,4mXHhky-xsA,not about misinfo,0.0
1959,lGwJhoZsAV8,promoting,1.0
1960,LXuKk0tHtnY,not about misinfo,0.0
1961,2h3HxJUrj_c,not about misinfo,0.0
1962,ptJRHtivpdM,debunking,-1.0
1963,wqZu7v5KFoU,debunking,-1.0
1964,AczntG70upY,debunking,-1.0
1965,G5nQQXVm93Q,debunking,-1.0
1966,rltpH6ck2Kc,not about misinfo,0.0
1967,2lR7s1Y6Zig,debunking,-1.0
1968,ffUnNaQTfZE,not about misinfo,0.0
1969,is_-Ma_OnL8,not about misinfo,0.0
1970,U3lWVLuc6CE,not about misinfo,0.0
1971,JDmKLXVFJzk,not about misinfo,0.0
1972,BBdUlJkqILQ,not about misinfo,0.0
1973,qkRnJutL5ko,debunking,-1.0
1974,H1WBdh56Vq4,not about misinfo,0.0
1975,d8pJkuSp1iI,not about misinfo,0.0
1976,g_gKl_x5d0A,debunking,-1.0
1977,wwEW08VDSTU,not about misinfo,0.0
1978,h6OoaNPSZeM,not about misinfo,0.0
1979,SMPid7Sh0EE,not about misinfo,0.0
1980,O2jkV4BsN6U,not about misinfo,0.0
1981,GJ4Qp2xeRds,debunking,-1.0
1982,l7tV7v71k-I,not about misinfo,0.0
1983,vGc4mg5pul4,debunking,-1.0
1984,mzQJ8mJxNwg,debunking,-1.0
1985,U6VBV4QUMu0,not about misinfo,0.0
1986,JTvcpdfGUtQ,not about misinfo,0.0
1987,KUddy8RGwns,not about misinfo,0.0
1988,Dkjkh3OrjeA,debunking,-1.0
1989,lD08CuUi_Ek,not about misinfo,0.0
1990,ykquKRbsFRs,not about misinfo,0.0
1991,CKlM82LJfTI,not about misinfo,0.0
1992,v-9_HTiJTiE,not about misinfo,0.0
1993,1T4XMNN4bNM,not about misinfo,0.0
1994,xhIYirjB4Yc,not about misinfo,0.0
1995,wwLHaCU-GaM,not about misinfo,0.0
1996,313icHT2XF8,debunking,-1.0
1997,YPenDUY68rM,not about misinfo,0.0
1998,UvmWxm3nR6E,debunking,-1.0
1999,thxbiR-XfJo,debunking,-1.0
2000,k82r2OoY9TM,not about misinfo,0.0
2001,mTwS9_PReM4,not about misinfo,0.0
2002,RG_SiZ8m0CM,promoting,1.0
2003,R1XyqaFuX1o,not about misinfo,0.0
2004,hki0DGCZeF0,not about misinfo,0.0
2005,_2LApgOJe5k,debunking,-1.0
2006,aVScQKqkN1E,promoting,1.0
2007,HUdVQQKsI0Y,not about misinfo,0.0
2008,QKSCaldyk8I,not about misinfo,0.0
2009,FUbJEUQYjKk,neutral,0.0
2010,h5CAM2VYFcU,not about misinfo,0.0
2011,pe83T9hISoY,not about misinfo,0.0
2012,RVMZxH1TIIQ,not about misinfo,0.0
2013,vvbN-cWe0A0,not about misinfo,0.0
2014,hqt4US72yec,not about misinfo,0.0
2015,qz1bo4d1wto,debunking,-1.0
2016,aQTWor_2nu4,debunking,-1.0
2017,skvnj67YGmw,not about misinfo,0.0
2018,GDrBIKOR01c,not about misinfo,0.0
2019,NWkBccBtGAw,debunking,-1.0
2020,SixyZ7DkSjA,debunking,-1.0
2021,EkZuVHw8FXc,not about misinfo,0.0
2022,0pmviUS1Zac,not about misinfo,0.0
2023,HGjYmCn2MfY,not about misinfo,0.0
2024,2Rr9b-HMSS4,not about misinfo,0.0
2025,4y9A2eTrd_o,debunking,-1.0
2026,vma-sgLUKeU,not about misinfo,0.0
2027,cDut-A2GtLA,not about misinfo,0.0
2028,SAFpJkdWUgo,not about misinfo,0.0
2029,2BenAtgjylI,debunking,-1.0
2030,Zi_mQ0sKOfo,debunking,-1.0
2031,w8PoG3mvqk8,not about misinfo,0.0
2032,TgA2y-Bgi3c,not about misinfo,0.0
2033,-5yh2HcIlkU,promoting,1.0
2034,uyMtsyzXWd4,not about misinfo,0.0
2035,d3uLw2gNMyo,not about misinfo,0.0
2036,dzmATptvbFQ,not about misinfo,0.0
2037,t9jtGHXgQvw,not about misinfo,0.0
2038,3KmZ2kohNB8,not about misinfo,0.0
2039,vMFS-pCHb3w,not about misinfo,0.0
2040,ew_cNONhhKI,not about misinfo,0.0
2041,j5v8D-alAKE,not about misinfo,0.0
2042,m3QJDcwxDrI,not about misinfo,0.0
2043,Iw8idyw_N6Q,not about misinfo,0.0
2044,NIG3x3kVtos,not about misinfo,0.0
2045,P4qWhSZ7_WA,not about misinfo,0.0
2046,Yf0KNm0cals,not about misinfo,0.0
2047,7XdkKMhAdnA,debunking,-1.0
2048,GOa2L8_IAnQ,not about misinfo,0.0
2049,QxZ_iPldGtI,debunking,-1.0
2050,Jh5NkgKrD2M,not about misinfo,0.0
2051,VXQh1xFce7s,debunking,-1.0
2052,S6VpLxiQJio,not about misinfo,0.0
2053,mjsBlSQ75ps,debunking,-1.0
2054,SrU9YDoXE88,not about misinfo,0.0
2055,vqM6NpTf3HM,debunking,-1.0
2056,ms1NC8BeN3s,not about misinfo,0.0
2057,iPpt9hn2mdA,debunking,-1.0
2058,_b67SC7Y4qA,not about misinfo,0.0
2059,O6_VORJu44g,not about misinfo,0.0
2060,QBK3QpQVnaw,not about misinfo,0.0
2061,3pAnRKD4raY,not about misinfo,0.0
2062,3AnMo7JE13w,debunking,-1.0
2063,mD4J5VUwiAs,not about misinfo,0.0
2064,CurmnLKikyI,debunking,-1.0
2065,AHjGl0eCZyA,not about misinfo,0.0
2066,4IbOuxg1qHk,not about misinfo,0.0
2067,LADbinZcEyM,not about misinfo,0.0
2068,aOtLCXM8Ox8,not about misinfo,0.0
2069,ryg077wBvsM,not about misinfo,0.0
2070,9HvG6ZlpLrI,debunking,-1.0
2071,Eu-FCgJO-3s,not about misinfo,0.0
2072,u_Si8Lsyr_0,debunking,-1.0
2073,sJ3Q3kL7jcA,neutral,0.0
2074,UQ5rangYxng,debunking,-1.0
2075,bxDNyJPwcxE,not about misinfo,0.0
2076,Tmc9P891qRA,not about misinfo,0.0
2077,K3k9sQZF7FY,debunking,-1.0
2078,BI_ZehPOMwI,other,
2079,8IuSutVJc3o,debunking,-1.0
2080,QMtoOlJs8jw,debunking,-1.0
2081,snCNhgY6r5o,neutral,0.0
2082,ultbR7D7W5k,debunking,-1.0
2083,sJ5nVeeEYQ0,debunking,-1.0
2084,ykRmdXzO9EI,neutral,0.0
2085,r_Ct6z9tm0M,not about misinfo,0.0
2086,OCjhCL2iqlQ,debunking,-1.0
2087,fZAMoQTTnSg,debunking,-1.0
2088,9vTrmPWULfo,debunking,-1.0
2089,mJxsj51d-Pk,debunking,-1.0
2090,IjnSvjTKSB0,not about misinfo,0.0
2091,FMbcvJkQiCA,promoting,1.0
2092,El6ozACSiDY,promoting,1.0
2093,ljDdDVbO0Vc,not about misinfo,0.0
2094,YWVz6LK4ohY,not about misinfo,0.0
2095,ddwwk4h6eI0,not about misinfo,0.0
2096,tfMB9p44LBc,not about misinfo,0.0
2097,TF63WzwuBcM,not about misinfo,0.0
2098,SzjMpDcJUAE,not about misinfo,0.0
2099,Q33tKQd-VWY,not about misinfo,0.0
2100,7Vz5P1kUt9Y,not about misinfo,0.0
2101,coSJ6L7XnxA,not about misinfo,0.0
2102,Dj_QDLDcvcs,not about misinfo,0.0
2103,WaLgPt8cRGk,not about misinfo,0.0
2104,pXhs1WBY1WQ,promoting,1.0
2105,VVlwda661bU,not about misinfo,0.0
2106,1fHklDmQ-dQ,not about misinfo,0.0
2107,zPj60sy9Cfw,debunking,-1.0
2108,_trulM9Ht4E,neutral,0.0
2109,CGjFAe018oA,debunking,-1.0
2110,frcaQ2yqsA0,not about misinfo,0.0
2111,LvLbDILLJ50,not about misinfo,0.0
2112,x_VLdQpidFQ,not about misinfo,0.0
2113,OOlsCY9VvJ4,neutral,0.0
2114,7w3d-h_QYnI,not about misinfo,0.0
2115,fO_zejwc054,neutral,0.0
2116,khVD6plYiTc,not about misinfo,0.0
2117,MrtzJkcMWo8,promoting,1.0
2118,E9oKEJ1pXPw,not about misinfo,0.0
2119,wbkiUFD9cfQ,neutral,0.0
2120,L-F0ih19cQA,debunking,-1.0
2121,DjXskFHQPp0,not about misinfo,0.0
2122,yAdOjQMCD1o,not about misinfo,0.0
2123,ApEh9Sm4BR0,not about misinfo,0.0
2124,poWe6pVNXG4,not about misinfo,0.0
2125,Y5QtZKSPt2o,not about misinfo,0.0
2126,DsPL_ByPXpM,not about misinfo,0.0
2127,BfQbs__kc5M,debunking,-1.0
2128,23akblYxUz0,not about misinfo,0.0
2129,SFkVT8Q0fLQ,debunking,-1.0
2130,F7cl0hmI0Yk,debunking,-1.0
2131,0SnUaeMuyB0,debunking,-1.0
2132,hfbsh94ikS0,debunking,-1.0
2133,6CZ1P9K3m2c,debunking,-1.0
2134,R9KoYjckQOI,not about misinfo,0.0
2135,0tqgWuSIZUg,debunking,-1.0
2136,mlD0ogq8tVU,debunking,-1.0
2137,yHC0mmU-RNI,not about misinfo,0.0
2138,_loUDS4c3Cs,debunking,-1.0
2139,GaLdHd2J-xM,not about misinfo,0.0
2140,xi4wZJ-7ZCg,not about misinfo,0.0
2141,0-1h51WPUtc,not about misinfo,0.0
2142,DlkjMnWNjic,debunking,-1.0
2143,-xc61kv4aH0,debunking,-1.0
2144,O9y_AVYMEUs,debunking,-1.0
2145,vJybfmbrOCE,not about misinfo,0.0
2146,5OLtteIwwNs,neutral,0.0
2147,X1cVnC7EtWw,not about misinfo,0.0
2148,ZdzlwXiHGtA,other,
2149,9HQfauGJaTs,debunking,-1.0
2150,uYS5gaEIQ4A,not about misinfo,0.0
2151,4UjqFaQq_7I,promoting,1.0
2152,uf9fLuaHvZQ,not about misinfo,0.0
2153,IUgF49Rtg7Q,not about misinfo,0.0
2154,U2dcjFCvnmU,not about misinfo,0.0
2155,NEwMM0REZJQ,not about misinfo,0.0
2156,lNiscigIgBc,debunking,-1.0
2157,tS4gpRCjIbE,debunking,-1.0
2158,JknqWzyW2NI,not about misinfo,0.0
2159,Ry7w0lq2hqI,not about misinfo,0.0
2160,qa-JJde3c30,debunking,-1.0
2161,dbbWrsifMQM,promoting,1.0
2162,PUx1SURbb3g,not about misinfo,0.0
2163,HioX-6Hm2J8,not about misinfo,0.0
2164,ZnGMMsY5yJ0,debunking,-1.0
2165,XpAwmVPT758,not about misinfo,0.0
2166,fCygZNtp-WQ,debunking,-1.0
2167,ztrofJ60030,other,
2168,2Lnh-oznwDg,not about misinfo,0.0
2169,IE0B-sjjc-o,promoting,1.0
2170,ybQeJSj6njE,not about misinfo,0.0
2171,6swmTBVI83k,not about misinfo,0.0
2172,StjIv33zJ9c,not about misinfo,0.0
2173,vBziplrKt_0,debunking,-1.0
2174,zhp-FTYSGe8,debunking,-1.0
2175,1B9wu_4xblA,not about misinfo,0.0
2176,iR3oXFFISI0,debunking,-1.0
2177,XAh_1awiUQU,not about misinfo,0.0
2178,07d2dXHYb94,not about misinfo,0.0
2179,sb7DHMFdNKE,not about misinfo,0.0
2180,Vw34wMAqWzc,not about misinfo,0.0
2181,MWyYPd0fcI4,not about misinfo,0.0
2182,tNEvDUx16E0,not about misinfo,0.0
2183,YST0xMTmOtU,not about misinfo,0.0
2184,tPf-KfZ6W84,other,
2185,HagVnWAeGcM,not about misinfo,0.0
2186,zCJccDIXbQo,not about misinfo,0.0
2187,-5KAN9_CzSA,not about misinfo,0.0
2188,zPyg4N7bcHM,not about misinfo,0.0
2189,uhxZvM4CFBo,not about misinfo,0.0
2190,_BwmOPKegZw,not about misinfo,0.0
2191,qsdzdUYl5c0,not about misinfo,0.0
2192,77ZozI0rw7w,not about misinfo,0.0
2193,sBBFSuHATmw,not about misinfo,0.0
2194,CABqlL02I28,not about misinfo,0.0
2195,OPL6fsG8XOg,promoting,1.0
2196,KdvWr8iaQ7U,promoting,1.0
2197,T6kCWINQLxk,promoting,1.0
2198,Ztn3CsY7bBY,promoting,1.0
2199,q12y54h_M1Y,promoting,1.0
2200,SStEkSQxeco,promoting,1.0
2201,BI1QfzRwQCk,promoting,1.0
2202,zi9caZfVPho,promoting,1.0
2203,cldP7TH_wWs,promoting,1.0
2204,Q6sOArq2Vxo,promoting,1.0
2205,MSo99r5Hmoc,debunking,-1.0
2206,Itpikn__PY4,not about misinfo,0.0
2207,5vByeleblRI,not about misinfo,0.0
2208,hf9_F-HQ13E,debunking,-1.0
2209,nEPA22ja0MU,debunking,-1.0
2210,XdxxdpIMaOo,promoting,1.0
2211,U_bVQitVmjU,debunking,-1.0
2212,rn2JnBALBn8,promoting,1.0
2213,Z9GlB0TPDp4,not about misinfo,0.0
2214,awbtVAU7Sgg,not about misinfo,0.0
2215,DW_HqoI0zxU,not about misinfo,0.0
2216,F0gslSGczZs,not about misinfo,0.0
2217,Xqbq96bD1g0,promoting,1.0
2218,LQucESRF3Sg,promoting,1.0
2219,n3FRsk_8gy8,promoting,1.0
2220,kejetOe54R4,not about misinfo,0.0
2221,7p27mvxyx_Q,debunking,-1.0
2222,ry09oJHaa2o,debunking,-1.0
2223,48IYloUcCIc,promoting,1.0
2224,sOl86fXHHmg,not about misinfo,0.0
2225,tmHcuHPZU1A,promoting,1.0
2226,y0mGJNq-bHk,debunking,-1.0
2227,ppJGiw6mCxk,debunking,-1.0
2228,KpV-VEv3VUE,not about misinfo,0.0
2229,aQgvlYii0Yk,debunking,-1.0
2230,rWddm7cxnWY,not about misinfo,0.0
2231,UPXBTPBV1Po,not about misinfo,0.0
2232,gdW--4HKx38,debunking,-1.0
2233,tWLlkAhxU5w,not about misinfo,0.0
2234,VymuQC0o7yQ,not about misinfo,0.0
2235,N3qN4g8RqzI,debunking,-1.0
2236,hphe6gZagbA,not about misinfo,0.0
2237,aoBIQRh7rZ4,debunking,-1.0
2238,mwr0UwcNAwo,promoting,1.0
2239,bPOKFVvy7fI,promoting,1.0
2240,sgjXps8NjmE,not about misinfo,0.0
2241,ZkdX5wErMaY,not about misinfo,0.0
2242,3DbhaAP7gQk,debunking,-1.0
2243,7OMxBlK46wY,not about misinfo,0.0
2244,SXkd3FxV5Jo,neutral,0.0
2245,XmtXC_n6X6Q,debunking,-1.0
2246,OlNF4lmD8R8,not about misinfo,0.0
2247,MiAcU2DvbXM,not about misinfo,0.0
2248,JK8q6l2dCEA,not about misinfo,0.0
2249,LcFuCfJMIZg,not about misinfo,0.0
2250,Mjk7ySgEPCA,promoting,1.0
2251,22ezD5l2SQU,debunking,-1.0
2252,8o-n6vZvqjQ,not about misinfo,0.0
2253,qefElgEv-H0,debunking,-1.0
2254,7rQvfqoLnmw,not about misinfo,0.0
2255,1GlQoL9dYRs,not about misinfo,0.0
2256,0mFh52k0Srg,debunking,-1.0
2257,PT3ferYrmgU,debunking,-1.0
2258,xlPO0PKP4Fs,debunking,-1.0
2259,U4BxDyYLzzc,debunking,-1.0
2260,p1PgNbgWSyY,not about misinfo,0.0
2261,oX8-IXdABuc,debunking,-1.0
2262,4c8eSr7x7AA,not about misinfo,0.0
2263,QkaNqud_VxU,debunking,-1.0
2264,RM9gena1y7s,not about misinfo,0.0
2265,CeiN-h5j0e4,debunking,-1.0
2266,QopQhx8uneg,not about misinfo,0.0
2267,qmQeskMASA0,not about misinfo,0.0
2268,vUtjHut3IRw,debunking,-1.0
2269,c43_hfbFr3g,debunking,-1.0
2270,W_ce4QGqiNw,neutral,0.0
2271,wG0xWZJtES0,debunking,-1.0
2272,nOcDftgR5UQ,debunking,-1.0
2273,OxoSnXZTtr4,debunking,-1.0
2274,ewV3dBgTa5w,debunking,-1.0
2275,OpHYJ4IgN4w,debunking,-1.0
2276,m2esyN4fuiA,not about misinfo,0.0
2277,xc1SzgGhMKc,debunking,-1.0
2278,SQOEC9gHpmA,debunking,-1.0
2279,ehQf0LJVOHQ,not about misinfo,0.0
2280,MwNc9Hittqg,not about misinfo,0.0
2281,vYmMIA1hWDE,not about misinfo,0.0
2282,NE438EXQgXQ,not about misinfo,0.0
2283,KJzOIh2eHqQ,debunking,-1.0
2284,aOZ_02nozaA,promoting,1.0
2285,9Kq53Shq1js,not about misinfo,0.0
2286,t9c7aheZxls,not about misinfo,0.0
2287,GNJpoP642wc,neutral,0.0
2288,gJBt92DHyFI,not about misinfo,0.0
2289,HgC4C4VHhWY,not about misinfo,0.0
2290,zcoIugXUKfM,debunking,-1.0
2291,P1ww1IXRfTA,not about misinfo,0.0
2292,3TrNN_eTau0,debunking,-1.0
2293,G2_Q9FoD-oQ,not about misinfo,0.0
2294,syTp7eyoJaI,not about misinfo,0.0
2295,CzjYgfCg2VI,neutral,0.0
2296,vcUFqg473Nc,debunking,-1.0
2297,WFSnf0MSAFc,not about misinfo,0.0
